substrand_id;indicator_id;weight
70200203;702201;1
70200203;702202;0
70200203;702203;1
70200203;702204;0
70200203;702205;0
70200204;702201;0
70200204;702202;0
70200204;702203;0
70200204;702204;1
70200204;702205;1
70200205;702201;1
70200205;702202;1
70200205;702203;1
70200205;702204;0
70200205;702205;0
70200206;702201;1
70200206;702202;1
70200206;702203;0
70200206;702204;0
70200206;702205;0
70200207;702201;0
70200207;702202;0
70200207;702203;0
70200207;702204;1
70200207;702205;1
70200208;702201;1
70200208;702202;1
70200208;702203;1
70200208;702204;0
70200208;702205;0
70200209;702201;0
70200209;702202;0
70200209;702203;0
70200209;702204;1
70200209;702205;1
70200210;702201;1
70200210;702202;1
70200210;702203;0
70200210;702204;1
70200210;702205;1
70200211;702201;1
70200211;702202;0
70200211;702203;1
70200211;702204;0
70200211;702205;0
70200301;702301;1
70200301;702302;1
70200302;702301;1
70200302;702302;1
70200303;702301;0
70200303;702302;1
70200304;702301;1
70200304;702302;1
70200305;702301;1
70200305;702302;1
70200306;702301;1
70200306;702302;1
70200307;702301;1
70200307;702302;1
70200308;702301;1
70200308;702302;1
70200309;702301;1
70200309;702302;1
70200310;702301;1
70200310;702302;1
70200311;702301;1
70200311;702302;1
70200401;702401;1
70200401;702402;1
70200401;702403;0
70200401;702404;0
70200401;702405;0
70200401;702406;0
70200402;702401;1
70200402;702402;0
70200402;702403;1
70200402;702404;0
70200402;702405;1
70200402;702406;1
70200403;702401;1
70200403;702402;1
70200403;702403;0
70200403;702404;0
70200403;702405;0
70200403;702406;0
70200404;702401;1
70200404;702402;1
70200404;702403;0
70200404;702404;0
70200404;702405;0
70200404;702406;0
70200405;702401;1
70200405;702402;0
70200405;702403;0
70200405;702404;0
70200405;702405;0
70200405;702406;0
70200406;702401;1
70200406;702402;0
70200406;702403;0
70200406;702404;0
70200406;702405;0
70200406;702406;0
70200407;702401;1
70200407;702402;0
70200407;702403;0
70200407;702404;0
70200407;702405;0
70200407;702406;0
70200408;702401;1
70200408;702402;0
70200408;702403;0
70200408;702404;0
70200408;702405;0
70200408;702406;0
70200409;702401;1
70200409;702402;1
70200409;702403;0
70200409;702404;0
70200409;702405;0
70200409;702406;0
70200410;702401;1
70200410;702402;1
70200410;702403;0
70200410;702404;0
70200410;702405;0
70200410;702406;0
70200411;702401;1
70200411;702402;1
70200411;702403;0
70200411;702404;0
70200411;702405;0
70200411;702406;0
70200412;702401;1
70200412;702402;1
70200412;702403;0
70200412;702404;0
70200412;702405;0
70200412;702406;0
70200413;702401;1
70200413;702402;1
70200413;702403;0
70200413;702404;0
70200413;702405;0
70200413;702406;0
70200414;702401;1
70200414;702402;0
70200414;702403;1
70200414;702404;0
70200414;702405;0
70200414;702406;0
70200415;702401;1
70200415;702402;0
70200415;702403;0
70200415;702404;1
70200415;702405;0
70200415;702406;0
70200416;702401;1
70200416;702402;0
70200416;702403;0
70200416;702404;0
70200416;702405;1
70200416;702406;1
70200417;702401;1
70200417;702402;0
70200417;702403;0
70200417;702404;0
70200417;702405;1
70200417;702406;1
70200418;702401;1
70200418;702402;1
70200418;702403;0
70200418;702404;0
70200418;702405;0
70200418;702406;0
70200419;702401;1
70200419;702402;1
70200419;702403;0
70200419;702404;0
70200419;702405;0
70200419;702406;0
70400101;704101;1
70400101;704102;1
70400101;704103;1
70400102;704101;1
70400102;704102;1
70400102;704103;1
70400103;704101;1
70400103;704102;1
70400103;704103;1
70400104;704101;1
70400104;704102;1
70400104;704103;1
70400201;704201;1
70400201;704202;1
70400201;704203;1
70400202;704201;1
70400202;704202;1
70400202;704203;1
70400203;704201;1
70400203;704202;1
70400203;704203;1
70400204;704201;1
70400204;704202;0
70400204;704203;1
70400205;704201;1
70400205;704202;1
70400205;704203;1
70400301;704301;1
70400301;704302;1
70400301;704303;1
70400302;704301;1
70400302;704302;1
70400302;704303;1
70400303;704301;1
70400303;704302;1
70400303;704303;1
70400401;704401;1
70400401;704402;1
70500101;705101;1
70500101;705102;1
70500101;705103;0
70500101;705104;0
70500102;705101;1
70500102;705102;0
70500102;705103;0
70500102;705104;0
70500103;705101;0
70500103;705102;0
70500103;705103;1
70500103;705104;1
70500201;705201;1
70500201;705202;0
70500201;705203;0
70500202;705201;0
70500202;705202;1
70500202;705203;0
70500203;705201;0
70500203;705202;0
70500203;705203;1
70500301;705301;1
70500301;705302;0
70500301;705303;0
70500301;705304;0
70500301;705305;0
70500302;705301;0
70500302;705302;1
70500302;705303;1
70500302;705304;0
70500302;705305;0
70500303;705301;0
70500303;705302;0
70500303;705303;0
70500303;705304;1
70500303;705305;1
70600101;706101;1
70600101;706102;1
70600101;706103;1
70600101;706104;1
70600101;706105;1
70600101;706106;1
70600101;706107;0
70600101;706108;0
70600101;706109;0
70600101;706110;0
70600101;706111;0
70600101;706112;0
70600101;706113;0
70600101;706114;0
70600102;706101;0
70600102;706102;0
70600102;706103;0
70600102;706104;0
70600102;706105;0
70600102;706106;0
70600102;706107;1
70600102;706108;1
70600102;706109;0
70600102;706110;0
70600102;706111;0
70600102;706112;0
70600102;706113;0
70600102;706114;0
70600103;706101;0
70600103;706102;0
70600103;706103;0
70600103;706104;0
70600103;706105;0
70600103;706106;0
70600103;706107;0
70600103;706108;1
70600103;706109;1
70600103;706110;0
70600103;706111;0
70600103;706112;0
70600103;706113;0
70600103;706114;0
70600104;706101;0
70600104;706102;0
70600104;706103;0
70600104;706104;0
70600104;706105;0
70600104;706106;0
70600104;706107;0
70600104;706108;1
70600104;706109;0
70600104;706110;1
70600104;706111;0
70600104;706112;0
70600104;706113;0
70600104;706114;0
70600105;706101;0
70600105;706102;0
70600105;706103;0
70600105;706104;0
70600105;706105;0
70600105;706106;0
70600105;706107;0
70600105;706108;0
70600105;706109;0
70600105;706110;0
70600105;706111;1
70600105;706112;0
70600105;706113;0
70600105;706114;0
70600106;706101;0
70600106;706102;0
70600106;706103;0
70600106;706104;0
70600106;706105;0
70600106;706106;0
70600106;706107;0
70600106;706108;0
70600106;706109;0
70600106;706110;0
70600106;706111;0
70600106;706112;1
70600106;706113;1
70600106;706114;0
70600107;706101;0
70600107;706102;0
70600107;706103;0
70600107;706104;0
70600107;706105;0
70600107;706106;0
70600107;706107;0
70600107;706108;0
70600107;706109;0
70600107;706110;0
70600107;706111;0
70600107;706112;0
70600107;706113;0
70600107;706114;1
70600108;706101;0
70600108;706102;0
70600108;706103;0
70600108;706104;0
70600108;706105;1
70600108;706106;0
70600108;706107;0
70600108;706108;1
70600108;706109;0
70600108;706110;0
70600108;706111;0
70600108;706112;0
70600108;706113;0
70600108;706114;0
70600201;706201;1
70600201;706202;1
70600201;706203;1
70600201;706204;1
70600201;706205;0
70600201;706206;0
70600201;706207;0
70600201;706208;0
70600201;706209;0
70600201;706210;0
70600201;706211;0
70600201;706212;0
70600202;706201;0
70600202;706202;0
70600202;706203;0
70600202;706204;0
70600202;706205;1
70600202;706206;0
70600202;706207;0
70600202;706208;0
70600202;706209;0
70600202;706210;0
70600202;706211;0
70600202;706212;0
70600203;706201;0
70600203;706202;0
70600203;706203;0
70600203;706204;0
70600203;706205;0
70600203;706206;1
70600203;706207;0
70600203;706208;0
70600203;706209;0
70600203;706210;0
70600203;706211;0
70600203;706212;0
70600204;706201;0
70600204;706202;0
70600204;706203;0
70600204;706204;0
70600204;706205;0
70600204;706206;0
70600204;706207;1
70600204;706208;0
70600204;706209;0
70600204;706210;0
70600204;706211;0
70600204;706212;0
70600205;706201;0
70600205;706202;0
70600205;706203;0
70600205;706204;0
70600205;706205;0
70600205;706206;0
70600205;706207;0
70600205;706208;1
70600205;706209;0
70600205;706210;0
70600205;706211;0
70600205;706212;0
70600206;706201;0
70600206;706202;0
70600206;706203;0
70600206;706204;0
70600206;706205;0
70600206;706206;0
70600206;706207;0
70600206;706208;0
70600206;706209;1
70600206;706210;1
70600206;706211;0
70600206;706212;0
70600207;706201;0
70600207;706202;0
70600207;706203;0
70600207;706204;0
70600207;706205;0
70600207;706206;0
70600207;706207;0
70600207;706208;0
70600207;706209;0
70600207;706210;0
70600207;706211;1
70600207;706212;1
70600301;706301;1
70600301;706302;1
70600301;706303;0
70600301;706304;0
70600301;706305;0
70600301;706306;0
70600302;706301;0
70600302;706302;0
70600302;706303;1
70600302;706304;0
70600302;706305;0
70600302;706306;0
70600303;706301;0
70600303;706302;0
70600303;706303;0
70600303;706304;1
70600303;706305;1
70600303;706306;1
70600401;706401;1
70600401;706402;1
70700101;707101;1
70700101;707102;1
70700102;707101;1
70700102;707102;0
70700103;707101;1
70700103;707102;0
70700104;707101;1
70700104;707102;0
70700105;707101;1
70700105;707102;0
70700106;707101;1
70700106;707102;1
70700201;707201;1
70700201;707202;0
70700201;707203;0
70700202;707201;1
70700202;707202;1
70700202;707203;1
70700203;707201;1
70700203;707202;1
70700203;707203;1
70700204;707201;1
70700204;707202;1
70700204;707203;1
70700205;707201;1
70700205;707202;1
70700205;707203;1
70700206;707201;1
70700206;707202;1
70700206;707203;1
70700301;707301;1
70700301;707302;0
70700301;707303;0
70700301;707304;0
70700301;707305;1
70700302;707301;0
70700302;707302;1
70700302;707303;0
70700302;707304;0
70700302;707305;1
70700303;707301;0
70700303;707302;0
70700303;707303;1
70700303;707304;1
70700303;707305;1
70700304;707301;0
70700304;707302;0
70700304;707303;1
70700304;707304;1
70700304;707305;1
70700305;707301;0
70700305;707302;0
70700305;707303;1
70700305;707304;1
70700305;707305;1
70700306;707301;0
70700306;707302;0
70700306;707303;0
70700306;707304;0
70700306;707305;1
70700307;707301;0
70700307;707302;0
70700307;707303;0
70700307;707304;0
70700307;707305;1
70700308;707301;0
70700308;707302;0
70700308;707303;0
70700308;707304;1
70700308;707305;1
70700309;707301;0
70700309;707302;0
70700309;707303;0
70700309;707304;1
70700309;707305;1
70700310;707301;0
70700310;707302;0
70700310;707303;0
70700310;707304;1
70700310;707305;1
70700401;707401;1
70700401;707402;1
70700402;707401;1
70700402;707402;1
70700403;707401;1
70700403;707402;1
70700404;707401;1
70700404;707402;1
70700405;707401;1
70700405;707402;1
70700406;707401;1
70700406;707402;1
70700501;707501;1
70700501;707502;0
70700501;707503;1
70700501;707504;0
70700502;707501;1
70700502;707502;1
70700502;707503;0
70700502;707504;0
70700503;707501;1
70700503;707502;0
70700503;707503;1
70700503;707504;0
70700504;707501;1
70700504;707502;0
70700504;707503;1
70700504;707504;0
70700505;707501;1
70700505;707502;0
70700505;707503;0
70700505;707504;1
70700506;707501;1
70700506;707502;0
70700506;707503;0
70700506;707504;1
70700601;707601;1
70800101;708101;1
70800101;708102;1
70800201;708201;1
70800201;708202;1
70800202;708201;1
70800202;708202;1
70800203;708201;1
70800203;708202;1
70800204;708201;1
70800204;708202;1
70800301;708301;1
70800301;708302;0
70800302;708301;1
70800302;708302;1
70800303;708301;0
70800303;708302;1
70800401;708401;1
70800402;708401;1
70800403;708401;1
70800404;708401;1
70800501;708501;1
70800501;708502;0
70800502;708501;1
70800502;708502;0
70800503;708501;1
70800503;708502;0
70800504;708501;0
70800504;708502;1
70800505;708501;1
70800505;708502;0
70800601;708601;1
70800602;708601;1
70800603;708601;1
70800701;708701;1
70800702;708701;1
70800703;708701;1
70900101;709101;1
70900101;709102;1
70900101;709103;1
70900201;709201;1
70900201;709202;1
70900301;709301;1
70900301;709302;1
70900401;709401;1
70900401;709402;1
70900501;709501;1
70900501;709502;1
70900501;709503;1
70900601;709601;1
70900601;709602;1
70900701;709701;1
70900801;709801;1
70900801;709802;0
70900802;709801;0
70900802;709802;1
71000101;710101;1
71000102;710101;1
71000103;710101;1
71000104;710101;1
71000105;710101;1
71000201;710201;1
71000202;710201;1
71000203;710201;1
71000204;710201;1
71000205;710201;1
71000206;710201;1
71000207;710201;1
71000301;710301;1
71200101;712101;1
71200101;712102;0
71200101;712103;0
71200101;712104;0
71200102;712101;0
71200102;712102;0
71200102;712103;1
71200102;712104;0
71200103;712101;0
71200103;712102;1
71200103;712103;0
71200103;712104;0
71200104;712101;0
71200104;712102;0
71200104;712103;1
71200104;712104;0
71200105;712101;0
71200105;712102;0
71200105;712103;0
71200105;712104;1
71200201;712201;1
71200201;712202;0
71200202;712201;0
71200202;712202;1
71200301;712301;1
71200301;712302;1
71200301;712303;0
71200302;712301;0
71200302;712302;0
71200302;712303;1
71200401;712401;1
71200401;712402;0
71200401;712403;0
71200402;712401;1
71200402;712402;1
71200402;712403;0
71200403;712401;0
71200403;712402;0
71200403;712403;1
71200501;712501;1
71200501;712502;0
71200501;712503;0
71200502;712501;0
71200502;712502;1
71200502;712503;0
71200503;712501;0
71200503;712502;0
71200503;712503;1
71200504;712504;1
71200504;712505;0
71200504;712506;0
71200504;712507;0
71200505;712504;0
71200505;712505;1
71200505;712506;0
71200505;712507;0
71200506;712504;0
71200506;712505;0
71200506;712506;1
71200506;712507;0
71200507;712504;0
71200507;712505;0
71200507;712506;0
71200507;712507;1
80100101;801101;1
80100101;801102;0
80100101;801103;1
80100102;801101;0
80100102;801102;0
80100102;801103;1
80100103;801101;0
80100103;801102;1
80100103;801103;1
80100104;801101;0
80100104;801102;1
80100104;801103;1
80100105;801101;1
80100105;801102;0
80100105;801103;1
80100106;801101;0
80100106;801102;1
80100106;801103;1
80100107;801101;0
80100107;801102;1
80100107;801103;1
80100108;801101;0
80100108;801102;0
80100108;801103;1
80100109;801101;0
80100109;801102;1
80100109;801103;1
80100110;801101;0
80100110;801102;1
80100110;801103;1
80100111;801101;1
80100111;801102;1
80100111;801103;1
80100112;801101;0
80100112;801102;1
80100112;801103;1
80100113;801101;1
80100113;801102;1
80100113;801103;1
80100201;801201;0
80100201;801202;0
80100201;801203;1
80100202;801201;1
80100202;801202;1
80100202;801203;0
80100203;801201;1
80100203;801202;1
80100203;801203;0
80100204;801201;0
80100204;801202;1
80100204;801203;0
80100205;801201;1
80100205;801202;0
80100205;801203;1
80100206;801201;1
80100206;801202;1
80100206;801203;0
80100207;801201;1
80100207;801202;0
80100207;801203;1
80100208;801201;1
80100208;801202;1
80100208;801203;1
80100209;801201;1
80100209;801202;1
80100209;801203;0
80100210;801201;1
80100210;801202;1
80100210;801203;0
80100211;801201;1
80100211;801202;1
80100211;801203;1
80100212;801201;1
80100212;801202;1
80100212;801203;0
80100213;801201;1
80100213;801202;0
80100213;801203;1
80100301;801301;1
80100302;801301;1
80100303;801301;1
80100304;801301;1
80100305;801301;1
80100306;801301;1
80100307;801301;1
80100308;801301;1
80100309;801301;1
80100310;801301;1
80100311;801301;1
80100312;801301;1
80100313;801301;1
80100401;801401;1
80100401;801402;1
80100401;801403;0
80100402;801401;1
80100402;801402;0
80100402;801403;1
80100403;801401;1
80100403;801402;0
80100403;801403;0
80100404;801401;1
80100404;801402;1
80100404;801403;0
80100405;801401;1
80100405;801402;0
80100405;801403;1
80100406;801401;1
80100406;801402;0
80100406;801403;1
80100407;801401;1
80100407;801402;1
80100407;801403;1
80100408;801401;1
80100408;801402;0
80100408;801403;1
80100409;801401;1
80100409;801402;1
80100409;801403;1
80100410;801401;1
80100410;801402;0
80100410;801403;1
80100411;801401;1
80100411;801402;1
80100411;801403;1
80100412;801401;1
80100412;801402;1
80100412;801403;1
80100413;801401;1
80100413;801402;1
80100413;801403;1
80200101;802101;1
80200101;802102;1
80200101;802103;1
80200101;802104;0
80200102;802101;1
80200102;802102;1
80200102;802103;1
80200102;802104;0
80200103;802101;1
80200103;802102;1
80200103;802103;1
80200103;802104;1
80200104;802101;1
80200104;802102;1
80200104;802103;1
80200104;802104;0
80200105;802101;1
80200105;802102;1
80200105;802103;1
80200105;802104;1
80200106;802101;1
80200106;802102;1
80200106;802103;1
80200106;802104;1
80200107;802101;0
80200107;802102;1
80200107;802103;1
80200107;802104;0
80200108;802101;0
80200108;802102;1
80200108;802103;1
80200108;802104;1
80200109;802101;1
80200109;802102;1
80200109;802103;1
80200109;802104;0
80200110;802101;0
80200110;802102;1
80200110;802103;1
80200110;802104;1
80200111;802101;1
80200111;802102;1
80200111;802103;1
80200111;802104;0
80200201;802201;1
80200201;802202;1
80200201;802203;1
80200201;802204;0
80200201;802205;0
80200202;802201;1
80200202;802202;1
80200202;802203;0
80200202;802204;0
80200202;802205;0
80200203;802201;1
80200203;802202;0
80200203;802203;1
80200203;802204;0
80200203;802205;0
80200204;802201;0
80200204;802202;0
80200204;802203;0
80200204;802204;1
80200204;802205;1
80200205;802201;1
80200205;802202;1
80200205;802203;1
80200205;802204;0
80200205;802205;0
80200206;802201;1
80200206;802202;1
80200206;802203;0
80200206;802204;0
80200206;802205;0
80200207;802201;0
80200207;802202;0
80200207;802203;0
80200207;802204;1
80200207;802205;1
80200208;802201;1
80200208;802202;1
80200208;802203;1
80200208;802204;0
80200208;802205;0
80200209;802201;0
80200209;802202;0
80200209;802203;0
80200209;802204;1
80200209;802205;1
80200210;802201;1
80200210;802202;1
80200210;802203;0
80200210;802204;1
80200210;802205;1
80200211;802201;1
80200211;802202;0
80200211;802203;1
80200211;802204;0
80200211;802205;0
80200301;802301;1
80200301;802302;1
80200302;802301;1
80200302;802302;1
80200303;802301;0
80200303;802302;1
80200304;802301;1
80200304;802302;1
80200305;802301;1
80200305;802302;1
80200306;802301;1
80200306;802302;1
80200307;802301;1
80200307;802302;1
80200308;802301;1
80200308;802302;1
80200309;802301;1
80200309;802302;1
80200310;802301;1
80200310;802302;1
80200311;802301;1
80200311;802302;1
80200401;802401;1
80200401;802402;1
80200401;802403;0
80200401;802404;0
80200401;802405;0
80200401;802406;0
80200402;802401;1
80200402;802402;0
80200402;802403;1
80200402;802404;0
80200402;802405;1
80200402;802406;1
80200403;802401;1
80200403;802402;1
80200403;802403;0
80200403;802404;0
80200403;802405;0
80200403;802406;0
80200404;802401;1
80200404;802402;1
80200404;802403;0
80200404;802404;0
80200404;802405;0
80200404;802406;0
80200405;802401;1
80200405;802402;0
80200405;802403;0
80200405;802404;0
80200405;802405;0
80200405;802406;0
80200406;802401;1
80200406;802402;0
80200406;802403;0
80200406;802404;0
80200406;802405;0
80200406;802406;0
80200407;802401;1
80200407;802402;0
80200407;802403;0
80200407;802404;0
80200407;802405;0
80200407;802406;0
80200408;802401;1
80200408;802402;0
80200408;802403;0
80200408;802404;0
80200408;802405;0
80200408;802406;0
80200409;802401;1
80200409;802402;1
80200409;802403;0
80200409;802404;0
80200409;802405;0
80200409;802406;0
80200410;802401;1
80200410;802402;1
80200410;802403;0
80200410;802404;0
80200410;802405;0
80200410;802406;0
80200411;802401;1
80200411;802402;1
80200411;802403;0
80200411;802404;0
80200411;802405;0
80200411;802406;0
80200412;802401;1
80200412;802402;1
80200412;802403;0
80200412;802404;0
80200412;802405;0
80200412;802406;0
80200413;802401;1
80200413;802402;1
80200413;802403;0
80200413;802404;0
80200413;802405;0
80200413;802406;0
80200414;802401;1
80200414;802402;0
80200414;802403;1
80200414;802404;0
80200414;802405;0
80200414;802406;0
80200415;802401;1
80200415;802402;0
80200415;802403;0
80200415;802404;1
80200415;802405;0
80200415;802406;0
80200416;802401;1
80200416;802402;0
80200416;802403;0
80200416;802404;0
80200416;802405;1
80200416;802406;1
80200417;802401;1
80200417;802402;0
80200417;802403;0
80200417;802404;0
80200417;802405;1
80200417;802406;1
80200418;802401;1
80200418;802402;1
80200418;802403;0
80200418;802404;0
80200418;802405;0
80200418;802406;0
80200419;802401;1
80200419;802402;1
80200419;802403;0
80200419;802404;0
80200419;802405;0
80200419;802406;0
80400101;804101;1
80400101;804102;1
80400101;804103;1
80400102;804101;1
80400102;804102;1
80400102;804103;1
80400103;804101;1
80400103;804102;1
80400103;804103;1
80400104;804101;1
80400104;804102;1
80400104;804103;1
80400201;804201;1
80400201;804202;1
80400201;804203;1
80400202;804201;1
80400202;804202;1
80400202;804203;1
80400203;804201;1
80400203;804202;1
80400203;804203;1
80400204;804201;1
80400204;804202;0
80400204;804203;1
80400205;804201;1
80400205;804202;1
80400205;804203;1
80400301;804301;1
80400301;804302;1
80400301;804303;1
80400302;804301;1
80400302;804302;1
80400302;804303;1
80400303;804301;1
80400303;804302;1
80400303;804303;1
80400401;804401;1
80400401;804402;1
80500101;805101;1
80500101;805102;1
80500101;805103;0
80500101;805104;0
80500102;805101;1
80500102;805102;0
80500102;805103;0
80500102;805104;0
80500103;805101;0
80500103;805102;0
80500103;805103;1
80500103;805104;1
80500201;805201;1
80500201;805202;0
80500201;805203;0
80500202;805201;0
80500202;805202;1
80500202;805203;0
80500203;805201;0
80500203;805202;0
80500203;805203;1
80500301;805301;1
80500301;805302;0
80500301;805303;0
80500301;805304;0
80500301;805305;0
80500302;805301;0
80500302;805302;1
80500302;805303;1
80500302;805304;0
80500302;805305;0
80500303;805301;0
80500303;805302;0
80500303;805303;0
80500303;805304;1
80500303;805305;1
80600101;806101;1
80600101;806102;1
80600101;806103;1
80600101;806104;1
80600101;806105;1
80600101;806106;1
80600101;806107;0
80600101;806108;0
80600101;806109;0
80600101;806110;0
80600101;806111;0
80600101;806112;0
80600101;806113;0
80600101;806114;0
80600102;806101;0
80600102;806102;0
80600102;806103;0
80600102;806104;0
80600102;806105;0
80600102;806106;0
80600102;806107;1
80600102;806108;1
80600102;806109;0
80600102;806110;0
80600102;806111;0
80600102;806112;0
80600102;806113;0
80600102;806114;0
80600103;806101;0
80600103;806102;0
80600103;806103;0
80600103;806104;0
80600103;806105;0
80600103;806106;0
80600103;806107;0
80600103;806108;1
80600103;806109;1
80600103;806110;0
80600103;806111;0
80600103;806112;0
80600103;806113;0
80600103;806114;0
80600104;806101;0
80600104;806102;0
80600104;806103;0
80600104;806104;0
80600104;806105;0
80600104;806106;0
80600104;806107;0
80600104;806108;1
80600104;806109;0
80600104;806110;1
80600104;806111;0
80600104;806112;0
80600104;806113;0
80600104;806114;0
80600105;806101;0
80600105;806102;0
80600105;806103;0
80600105;806104;0
80600105;806105;0
80600105;806106;0
80600105;806107;0
80600105;806108;0
80600105;806109;0
80600105;806110;0
80600105;806111;1
80600105;806112;0
80600105;806113;0
80600105;806114;0
80600106;806101;0
80600106;806102;0
80600106;806103;0
80600106;806104;0
80600106;806105;0
80600106;806106;0
80600106;806107;0
80600106;806108;0
80600106;806109;0
80600106;806110;0
80600106;806111;0
80600106;806112;1
80600106;806113;1
80600106;806114;0
80600107;806101;0
80600107;806102;0
80600107;806103;0
80600107;806104;0
80600107;806105;0
80600107;806106;0
80600107;806107;0
80600107;806108;0
80600107;806109;0
80600107;806110;0
80600107;806111;0
80600107;806112;0
80600107;806113;0
80600107;806114;1
80600108;806101;0
80600108;806102;0
80600108;806103;0
80600108;806104;0
80600108;806105;1
80600108;806106;0
80600108;806107;0
80600108;806108;1
80600108;806109;0
80600108;806110;0
80600108;806111;0
80600108;806112;0
80600108;806113;0
80600108;806114;0
80600201;806201;1
80600201;806202;1
80600201;806203;1
80600201;806204;1
80600201;806205;0
80600201;806206;0
80600201;806207;0
80600201;806208;0
80600201;806209;0
80600201;806210;0
80600201;806211;0
80600201;806212;0
80600202;806201;0
80600202;806202;0
80600202;806203;0
80600202;806204;0
80600202;806205;1
80600202;806206;0
80600202;806207;0
80600202;806208;0
80600202;806209;0
80600202;806210;0
80600202;806211;0
80600202;806212;0
80600203;806201;0
80600203;806202;0
80600203;806203;0
80600203;806204;0
80600203;806205;0
80600203;806206;1
80600203;806207;0
80600203;806208;0
80600203;806209;0
80600203;806210;0
80600203;806211;0
80600203;806212;0
80600204;806201;0
80600204;806202;0
80600204;806203;0
80600204;806204;0
80600204;806205;0
80600204;806206;0
80600204;806207;1
80600204;806208;0
80600204;806209;0
80600204;806210;0
80600204;806211;0
80600204;806212;0
80600205;806201;0
80600205;806202;0
80600205;806203;0
80600205;806204;0
80600205;806205;0
80600205;806206;0
80600205;806207;0
80600205;806208;1
80600205;806209;0
80600205;806210;0
80600205;806211;0
80600205;806212;0
80600206;806201;0
80600206;806202;0
80600206;806203;0
80600206;806204;0
80600206;806205;0
80600206;806206;0
80600206;806207;0
80600206;806208;0
80600206;806209;1
80600206;806210;1
80600206;806211;0
80600206;806212;0
80600207;806201;0
80600207;806202;0
80600207;806203;0
80600207;806204;0
80600207;806205;0
80600207;806206;0
80600207;806207;0
80600207;806208;0
80600207;806209;0
80600207;806210;0
80600207;806211;1
80600207;806212;1
80600301;806301;1
80600301;806302;1
80600301;806303;0
80600301;806304;0
80600301;806305;0
80600301;806306;0
80600302;806301;0
80600302;806302;0
80600302;806303;1
80600302;806304;0
80600302;806305;0
80600302;806306;0
80600303;806301;0
80600303;806302;0
80600303;806303;0
80600303;806304;1
80600303;806305;1
80600303;806306;1
80600401;806401;1
80600401;806402;1
80700101;807101;1
80700101;807102;1
80700102;807101;1
80700102;807102;0
80700103;807101;1
80700103;807102;0
80700104;807101;1
80700104;807102;0
80700105;807101;1
80700105;807102;0
80700106;807101;1
80700106;807102;1
80700201;807201;1
80700201;807202;0
80700201;807203;0
80700202;807201;1
80700202;807202;1
80700202;807203;1
80700203;807201;1
80700203;807202;1
80700203;807203;1
80700204;807201;1
80700204;807202;1
80700204;807203;1
80700205;807201;1
80700205;807202;1
80700205;807203;1
80700206;807201;1
80700206;807202;1
80700206;807203;1
80700301;807301;1
80700301;807302;0
80700301;807303;0
80700301;807304;0
80700301;807305;1
80700302;807301;0
80700302;807302;1
80700302;807303;0
80700302;807304;0
80700302;807305;1
80700303;807301;0
80700303;807302;0
80700303;807303;1
80700303;807304;1
80700303;807305;1
80700304;807301;0
80700304;807302;0
80700304;807303;1
80700304;807304;1
80700304;807305;1
80700305;807301;0
80700305;807302;0
80700305;807303;1
80700305;807304;1
80700305;807305;1
80700306;807301;0
80700306;807302;0
80700306;807303;0
80700306;807304;0
80700306;807305;1
80700307;807301;0
80700307;807302;0
80700307;807303;0
80700307;807304;0
80700307;807305;1
80700308;807301;0
80700308;807302;0
80700308;807303;0
80700308;807304;1
80700308;807305;1
80700309;807301;0
80700309;807302;0
80700309;807303;0
80700309;807304;1
80700309;807305;1
80700310;807301;0
80700310;807302;0
80700310;807303;0
80700310;807304;1
80700310;807305;1
80700401;807401;1
80700401;807402;1
80700402;807401;1
80700402;807402;1
80700403;807401;1
80700403;807402;1
80700404;807401;1
80700404;807402;1
80700405;807401;1
80700405;807402;1
80700406;807401;1
80700406;807402;1
80700501;807501;1
80700501;807502;0
80700501;807503;1
80700501;807504;0
80700502;807501;1
80700502;807502;1
80700502;807503;0
80700502;807504;0
80700503;807501;1
80700503;807502;0
80700503;807503;1
80700503;807504;0
80700504;807501;1
80700504;807502;0
80700504;807503;1
80700504;807504;0
80700505;807501;1
80700505;807502;0
80700505;807503;0
80700505;807504;1
80700506;807501;1
80700506;807502;0
80700506;807503;0
80700506;807504;1
80700601;807601;1
80800101;808101;1
80800101;808102;1
80800201;808201;1
80800201;808202;1
80800202;808201;1
80800202;808202;1
80800203;808201;1
80800203;808202;1
80800204;808201;1
80800204;808202;1
80800301;808301;1
80800301;808302;0
80800302;808301;1
80800302;808302;1
80800303;808301;0
80800303;808302;1
80800401;808401;1
80800402;808401;1
80800403;808401;1
80800404;808401;1
80800501;808501;1
80800501;808502;0
80800502;808501;1
80800502;808502;0
80800503;808501;1
80800503;808502;0
80800504;808501;0
80800504;808502;1
80800505;808501;1
80800505;808502;0
80800601;808601;1
80800602;808601;1
80800603;808601;1
80800701;808701;1
80800702;808701;1
80800703;808701;1
80900101;809101;1
80900101;809102;1
80900101;809103;1
80900201;809201;1
80900201;809202;1
80900301;809301;1
80900301;809302;1
80900401;809401;1
80900401;809402;1
80900501;809501;1
80900501;809502;1
80900501;809503;1
80900601;809601;1
80900601;809602;1
80900701;809701;1
80900801;809801;1
80900801;809802;0
80900802;809801;0
80900802;809802;1
81000101;810101;1
81000102;810101;1
81000103;810101;1
81000104;810101;1
81000105;810101;1
81000201;810201;1
